*******************************************************************************
Ephemeris / WWW_USER Sun Sep 10 19:17:07 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: New Horizons (spacecraft) (-98) {source: NH_merged}
Center body name: Pluto (999)                     {source: NH_merged}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2015-Jul-14 09:00:00.0000 TDB
Stop  time      : A.D. 2015-Jul-14 20:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 1195.0 x 1195.0 x 1195.0 km     {Equator, meridian, pole}    
Output units    : KM-S                                                         
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2457217.990972222, A.D. 2015-Jul-14 11:47:00.0000,  1.220004929344162E+04,  1.446753750619999E+03, -6.471267929161704E+03,  1.568709858028278E-01, -1.361169602566737E+01,  2.131173265706217E+00,  4.631758264563032E-02,  1.388566194995165E+04, -2.273592129606015E+00,
2457217.991666667, A.D. 2015-Jul-14 11:48:00.0000,  1.220945457105545E+04,  6.300515071691930E+02, -6.343393859028241E+03,  1.566372322877322E-01, -1.361170947342188E+01,  2.131295840398181E+00,  4.594309818770508E-02,  1.377339433382745E+04, -1.465381107495766E+00,
2457217.992361111, A.D. 2015-Jul-14 11:49:00.0000,  1.221884566124903E+04, -1.866510637258962E+02, -6.215512429881024E+03,  1.563984837773275E-01, -1.361170681407215E+01,  2.131418335084004E+00,  4.573206598329849E-02,  1.371012847055124E+04, -6.415847001714606E-01,
2457217.993055556, A.D. 2015-Jul-14 11:50:00.0000,  1.222822234062290E+04, -1.003352978359837E+03, -6.087623688321470E+03,  1.561573166973991E-01, -1.361168755175552E+01,  2.131539352531334E+00,  4.568675105021885E-02,  1.369654339537919E+04,  1.891604402949716E-01,
2457217.993750000, A.D. 2015-Jul-14 11:51:00.0000,  1.223758454510203E+04, -1.820053239564655E+03, -5.959727764556610E+03,  1.559164363289266E-01, -1.361165176408831E+01,  2.131657522864376E+00,  4.580764494512644E-02,  1.373278647329073E+04,  1.017846812389189E+00,
2457217.994444444, A.D. 2015-Jul-14 11:52:00.0000,  1.224693237181401E+04, -2.636750868090373E+03, -5.831824868263472E+03,  1.556784924606634E-01, -1.361159994160486E+01,  2.131771571697156E+00,  4.609343943701669E-02,  1.381846550649737E+04,  1.835577434689125E+00,
2457217.995138889, A.D. 2015-Jul-14 11:53:00.0000,  1.225626607311201E+04, -3.453444931840529E+03, -5.703915280779600E+03,  1.554459850254768E-01, -1.361153312819137E+01,  2.131880391196658E+00,  4.654109616887359E-02,  1.395266961848100E+04,  2.634033723537795E+00,
2457217.995833333, A.D. 2015-Jul-14 11:54:00.0000,  1.226558604328172E+04, -4.270134572440578E+03, -5.575999343985215E+03,  1.552211282383660E-01, -1.361145277301025E+01,  2.131983085466853E+00,  4.714600384200352E-02,  1.413401637667168E+04,  3.405873857965720E+00,
2457217.996527778, A.D. 2015-Jul-14 11:55:00.0000,  1.227489279862597E+04, -5.086819028530563E+03, -5.448077446340037E+03,  1.550057635292602E-01, -1.361136062002399E+01,  2.132078997103494E+00,  4.790220456936711E-02,  1.436071965146940E+04,  4.145020394754028E+00,
2457217.997222222, A.D. 2015-Jul-14 11:56:00.0000,  1.228418695344463E+04, -5.903497649194609E+03, -5.320150008419692E+03,  1.548013112908145E-01, -1.361125858638399E+01,  2.132167712098509E+00,  4.880266486414049E-02,  1.463067085657091E+04,  4.846817342795426E+00,
2457217.997916667, A.D. 2015-Jul-14 11:57:00.0000,  1.229346919428696E+04, -6.720169900396028E+03, -5.192217468706037E+03,  1.546087608501559E-01, -1.361114864487939E+01,  2.132249045864762E+00,  4.983956504568435E-02,  1.494152571069659E+04,  5.508059238510339E+00,
2457217.998611111, A.D. 2015-Jul-14 11:58:00.0000,  1.230274025463261E+04, -7.536835366666437E+03, -5.064280270371045E+03,  1.544286927628225E-01, -1.361103272221829E+01,  2.132323015310186E+00,  5.100458323429445E-02,  1.529078937707472E+04,  6.126912431124068E+00,
2457217.999305556, A.D. 2015-Jul-14 11:59:00.0000,  1.231200089161716E+04, -8.353493743595029E+03, -4.936338850594345E+03,  1.542613244621133E-01, -1.361091262014418E+01,  2.132389802682878E+00,  5.228915528631890E-02,  1.567589439002923E+04,  6.702758881850440E+00,
2457218.000000000, A.D. 2015-Jul-14 12:00:00.0000,  1.232125186599508E+04, -9.170144830096331E+03, -4.808393631578325E+03,  1.541065695317610E-01, -1.361078996165779E+01,  2.132449716530082E+00,  5.368469845995974E-02,  1.609426770830014E+04,  7.235995171196540E+00,
2457218.000694444, A.D. 2015-Jul-14 12:01:00.0000,  1.233049392980984E+04, -9.986790077049474E+03, -4.680444345350493E+03,  1.539641681793665E-01, -1.361069216138415E+01,  2.132514299185527E+00,  5.518279537449354E-02,  1.654338586463045E+04,  7.727829491093360E+00,
2457218.001388889, A.D. 2015-Jul-14 12:02:00.0000,  1.233972780194287E+04, -1.080342789138336E+04, -4.552492036065954E+03,  1.538334844419791E-01, -1.361056841327382E+01,  2.132561712411938E+00,  5.677532528704790E-02,  1.702081432155364E+04,  8.180019175104821E+00,
2457218.002083333, A.D. 2015-Jul-14 12:03:00.0000,  1.234895417116773E+04, -1.162005830654922E+04, -4.424537050901092E+03,  1.537139600298858E-01, -1.361044569835331E+01,  2.132603580690392E+00,  5.845456923738306E-02,  1.752423899300626E+04,  8.594758137190768E+00,
2457218.002777778, A.D. 2015-Jul-14 12:04:00.0000,  1.235817368638174E+04, -1.243668141069914E+04, -4.296579707722486E+03,  1.536048967372017E-01, -1.361032479765968E+01,  2.132640388518277E+00,  6.021327148784432E-02,  1.805148466356217E+04,  8.974469025665350E+00,
2457218.003472222, A.D. 2015-Jul-14 12:05:00.0000,  1.236738695333017E+04, -1.325329733070650E+04, -4.168620296001565E+03,  1.535055609723300E-01, -1.361020631370990E+01,  2.132672609460858E+00,  6.204467427105700E-02,  1.860052540552953E+04,  9.321686757505207E+00,
2457218.004166667, A.D. 2015-Jul-14 12:06:00.0000,  1.237659453344475E+04, -1.406990622571980E+04, -4.040659077275367E+03,  1.534152130600820E-01, -1.361009069417769E+01,  2.132700695011629E+00,  6.394252998804835E-02,  1.916948823585572E+04,  9.638960570157858E+00,
2457218.004861111, A.D. 2015-Jul-14 12:07:00.0000,  1.238579694414616E+04, -1.488650827770483E+04, -3.912696286838002E+03,  1.533331286074012E-01, -1.360997825590252E+01,  2.132725067563817E+00,  6.590109652522105E-02,  1.975665171219128E+04,  9.928782688813087E+00,
2457218.005555556, A.D. 2015-Jul-14 12:08:00.0000,  1.239499466023229E+04, -1.570310368428701E+04, -3.784732135615305E+03,  1.532586132160941E-01, -1.360986920766986E+01,  2.132746116583728E+00,  6.791512060099443E-02,  2.036044094033856E+04,  1.019353926733174E+01,
2457218.006250000, A.D. 2015-Jul-14 12:09:00.0000,  1.240418811598298E+04, -1.651969265289962E+04, -3.656766812193966E+03,  1.531910118702736E-01, -1.360976367085765E+01,  2.132764197160358E+00,  6.997981314835641E-02,  2.097942019412648E+04,  1.043547913573729E+01,
2457218.006944444, A.D. 2015-Jul-14 12:10:00.0000,  1.241337770769934E+04, -1.733627539609524E+04, -3.528800484884200E+03,  1.531297142281428E-01, -1.360966169752498E+01,  2.132779630234039E+00,  7.209081987634815E-02,  2.161228408996566E+04,  1.065669623187028E+01,
2457218.007638889, A.D. 2015-Jul-14 12:11:00.0000,  1.242256379647233E+04, -1.815285212854288E+04, -3.400833303627122E+03,  1.530741568802498E-01, -1.360956328584775E+01,  2.132792703945821E+00,  7.424418938515431E-02,  2.225784802799292E+04,  1.085912216581702E+01,
2457218.008333333, A.D. 2015-Jul-14 12:12:00.0000,  1.243174671098032E+04, -1.896942306147395E+04, -3.272865402325894E+03,  1.530238234472607E-01, -1.360946839301330E+01,  2.132803675679545E+00,  7.643634054980766E-02,  2.291503841395191E+04,  1.104452600387055E+01,
2457218.009027778, A.D. 2015-Jul-14 12:13:00.0000,  1.244092675032092E+04, -1.978598840463132E+04, -3.144896899987046E+03,  1.529782432065885E-01, -1.360937694579935E+01,  2.132812774480962E+00,  7.866403040489722E-02,  2.358288303127087E+04,  1.121451897669012E+01,
2457218.009722222, A.D. 2015-Jul-14 12:14:00.0000,  1.245010418665431E+04, -2.060254836199050E+04, -3.016927902765779E+03,  1.529369887761242E-01, -1.360928884912040E+01,  2.132820203629706E+00,  8.092432329559811E-02,  2.426050179277402E+04,  1.137056235286969E+01,
2457218.010416667, A.D. 2015-Jul-14 12:15:00.0000,  1.245927926772717E+04, -2.141910313133999E+04, -2.888958505329017E+03,  1.528996732463345E-01, -1.360920399283316E+01,  2.132826143211523E+00,  8.321456181857451E-02,  2.494709802898340E+04,  1.151397717787954E+01,
2457218.011111111, A.D. 2015-Jul-14 12:16:00.0000,  1.246845221920766E+04, -2.223565290354485E+04, -2.760988792172168E+03,  1.528659470433359E-01, -1.360912225708288E+01,  2.132830752591945E+00,  8.553233981586296E-02,  2.564195039188882E+04,  1.164595493789004E+01,
2457218.011805556, A.D. 2015-Jul-14 12:17:00.0000,  1.247762324682933E+04, -2.305219786209375E+04, -2.633018838791957E+03,  1.528354947201594E-01, -1.360904351644647E+01,  2.132834172732037E+00,  8.787547753878945E-02,  2.634440540927749E+04,  1.176756849144270E+01,
2457218.012500000, A.D. 2015-Jul-14 12:18:00.0000,  1.248679253834368E+04, -2.386873818286414E+04, -2.505048712725917E+03,  1.528080318087915E-01, -1.360896764309706E+01,  2.132836528314829E+00,  9.024199898808626E-02,  2.705387069147189E+04,  1.187978282549952E+01,
2457218.013194445, A.D. 2015-Jul-14 12:19:00.0000,  1.249596026528802E+04, -2.468527403405289E+04, -2.377078474470321E+03,  1.527833018176487E-01, -1.360889450918222E+01,  2.132837929670193E+00,  9.263011136427177E-02,  2.776980877070876E+04,  1.198346535058791E+01,
2457218.013888889, A.D. 2015-Jul-14 12:20:00.0000,  1.250512658457872E+04, -2.550180557623017E+04, -2.249108178288647E+03,  1.527610734244083E-01, -1.360882398857692E+01,  2.132838474498715E+00,  9.503818651735946E-02,  2.849173153990165E+04,  1.207939556429706E+01,
2457218.014583333, A.D. 2015-Jul-14 12:21:00.0000,  1.251429163994265E+04, -2.631833296248299E+04, -2.121137872922473E+03,  1.527411378895439E-01, -1.360875595814460E+01,  2.132838249403079E+00,  9.746474425938619E-02,  2.921919524986277E+04,  1.216827399346782E+01,
2457218.015277778, A.D. 2015-Jul-14 12:22:00.0000,  1.252345556320031E+04, -2.713485633862258E+04, -1.993167602215928E+03,  1.527233066989985E-01, -1.360869029861457E+01,  2.132837331240153E+00,  9.990843739126684E-02,  2.995179602046699E+04,  1.225073038139226E+01,
2457218.015972222, A.D. 2015-Jul-14 12:23:00.0000,  1.253261847541426E+04, -2.795137584343510E+04, -1.865197405664012E+03,  1.527074094331753E-01, -1.360862689516360E+01,  2.132835788309335E+00,  1.023680382927512E-01,  3.068916582042200E+04,  1.232733112379944E+01,
2457218.016666667, A.D. 2015-Jul-14 12:24:00.0000,  1.254178048791636E+04, -2.876789160896006E+04, -1.737227318894114E+03,  1.526932918522893E-01, -1.360856563777154E+01,  2.132833681393510E+00,  1.048424269276091E-01,  3.143096887131331E+04,  1.239858598144962E+01,
2457218.017361111, A.D. 2015-Jul-14 12:25:00.0000,  1.255094170322617E+04, -2.958440376078485E+04, -1.609257374089100E+03,  1.526808141839160E-01, -1.360850642140637E+01,  2.132831064668794E+00,  1.073305801233209E-01,  3.217689843373633E+04,  1.246495411164666E+01,
2457218.018055555, A.D. 2015-Jul-14 12:26:00.0000,  1.256010221587066E+04, -3.040091241817818E+04, -1.481287600385524E+03,  1.526698495963978E-01, -1.360844914608214E+01,  2.132827986498072E+00,  1.098315619933757E-01,  3.292667393597348E+04,  1.252684946877364E+01,
2457218.018750000, A.D. 2015-Jul-14 12:27:00.0000,  1.256926211312581E+04, -3.121741769506467E+04, -1.353318024096518E+03,  1.526602828414950E-01, -1.360839371682552E+01,  2.132824490124716E+00,  1.123445153843038E-01,  3.368003840987924E+04,  1.258464562728312E+01,
2457218.019444444, A.D. 2015-Jul-14 12:28:00.0000,  1.257842147566468E+04, -3.203391969931415E+04, -1.225348669157469E+03,  1.526520090481574E-01, -1.360834004357331E+01,  2.132820614272961E+00,  1.148686542294905E-01,  3.443675619861104E+04,  1.263868008050093E+01,
2457218.020138889, A.D. 2015-Jul-14 12:29:00.0000,  1.258758037815399E+04, -3.285041853370449E+04, -1.097379557276296E+03,  1.526449326529954E-01, -1.360828804102537E+01,  2.132816393677094E+00,  1.174032567204051E-01,  3.519661090941528E+04,  1.268925806730610E+01,
2457218.020833333, A.D. 2015-Jul-14 12:30:00.0000,  1.259673888978190E+04, -3.366691429603406E+04, -9.694107081849816E+02,  1.526389664511514E-01, -1.360823762846687E+01,  2.132811859538879E+00,  1.199476591979629E-01,  3.595940358230361E+04,  1.273665597536949E+01,
2457218.021527778, A.D. 2015-Jul-14 12:31:00.0000,  1.260589707473372E+04, -3.448340707939098E+04, -8.414421398392187E+02,  1.526340307542425E-01, -1.360818872957073E+01,  2.132807039928780E+00,  1.225012506869637E-01,  3.672495105151903E+04,  1.278112436634006E+01,
2457218.022222222, A.D. 2015-Jul-14 12:32:00.0000,  1.261505499262005E+04, -3.529989697241021E+04, -7.134738685955235E+02,  1.526300526428505E-01, -1.360814127218981E+01,  2.132801960136514E+00,  1.250634680016458E-01,  3.749308447821774E+04,  1.282289066443131E+01,
2457218.022916667, A.D. 2015-Jul-14 12:33:00.0000,  1.262421269886261E+04, -3.611638405951797E+04, -5.855059093686923E+02,  1.526269653023949E-01, -1.360809518814506E+01,  2.132796642977986E+00,  1.276337913588113E-01,  3.826364803531719E+04,  1.286216154598966E+01,
2457218.023611111, A.D. 2015-Jul-14 12:34:00.0000,  1.263337024504243E+04, -3.693286842116353E+04, -4.575382757719563E+02,  1.526247074324517E-01, -1.360805041301428E+01,  2.132791109064492E+00,  1.302117404421237E-01,  3.903649772760228E+04,  1.289912506385745E+01,
2457218.024305556, A.D. 2015-Jul-14 12:35:00.0000,  1.264252767921466E+04, -3.774935013403828E+04, -3.295709802420170E+02,  1.526232227207374E-01, -1.360800688592481E+01,  2.132785377039251E+00,  1.327968708675847E-01,  3.981150033210182E+04,  1.293395253678389E+01,
2457218.025000000, A.D. 2015-Jul-14 12:36:00.0000,  1.265168504619349E+04, -3.856582927128274E+04, -2.016040341507651E+02,  1.526224593740288E-01, -1.360796454935237E+01,  2.132779463785590E+00,  1.353887710059166E-01,  4.058853244546285E+04,  1.296680023083580E+01,
2457218.025694444, A.D. 2015-Jul-14 12:37:00.0000,  1.266084238781050E+04, -3.938230590268154E+04, -7.363744790523378E+01,  1.526223696992358E-01, -1.360792334892764E+01,  2.132773384610529E+00,  1.379870591226648E-01,  4.136747962657500E+04,  1.299781085674137E+01,
2457218.026388889, A.D. 2015-Jul-14 12:38:00.0000,  1.266999974314923E+04, -4.019878009484717E+04,  5.432876896277594E+01,  1.526229097286820E-01, -1.360788323325148E+01,  2.132767153406976E+00,  1.405913808013469E-01,  4.214823562404978E+04,  1.302711490436684E+01,
2457218.027083333, A.D. 2015-Jul-14 12:39:00.0000,  1.267915714875841E+04, -4.101525191139285E+04,  1.822946077162433E+02,  1.526240388843929E-01, -1.360784415371934E+01,  2.132760782797296E+00,  1.432014066189644E-01,  4.293070167935680E+04,  1.305483183307047E+01,
2457218.027777778, A.D. 2015-Jul-14 12:40:00.0000,  1.268831463884621E+04, -4.183172141309519E+04,  3.102600603405972E+02,  1.526257196768449E-01, -1.360780606435491E+01,  2.132754284260631E+00,  1.458168300467268E-01,  4.371478589747647E+04,  1.308107113448539E+01,
2457218.028472222, A.D. 2015-Jul-14 12:41:00.0000,  1.269747224545722E+04, -4.264818865804714E+04,  4.382251194785804E+02,  1.526279174342047E-01, -1.360776892165326E+01,  2.132747668246043E+00,  1.484373655519451E-01,  4.450040267786213E+04,  1.310593328233306E+01,
2457218.029166667, A.D. 2015-Jul-14 12:42:00.0000,  1.270662999863409E+04, -4.346465370180176E+04,  5.661897783715140E+02,  1.526306000585902E-01, -1.360773268443297E+01,  2.132740944273182E+00,  1.510627468798017E-01,  4.528747219932759E+04,  1.312951058214224E+01,
2457218.029861111, A.D. 2015-Jul-14 12:43:00.0000,  1.271578792656528E+04, -4.428111659750742E+04,  6.941540308063013E+02,  1.526337378063110E-01, -1.360769731369727E+01,  2.132734121022076E+00,  1.536927254961244E-01,  4.607591995320240E+04,  1.315188793222194E+01,
2457218.030555556, A.D. 2015-Jul-14 12:44:00.0000,  1.272494605572024E+04, -4.509757739603498E+04,  8.221178710674685E+02,  1.526373030894179E-01, -1.360766277250356E+01,  2.132727206413318E+00,  1.563270691744227E-01,  4.686567631973622E+04,  1.317314350589117E+01,
2457218.031250000, A.D. 2015-Jul-14 12:45:00.0000,  1.273410441097328E+04, -4.591403614609726E+04,  9.500812938938179E+02,  1.526412702962008E-01, -1.360762902584092E+01,  2.132720207679810E+00,  1.589655607123305E-01,  4.765667618329778E+04,  1.319334936378341E+01,
2457218.031944444, A.D. 2015-Jul-14 12:46:00.0000,  1.274326301571719E+04, -4.673049289436149E+04,  1.078044294439118E+03,  1.526456156285660E-01, -1.360759604051510E+01,  2.132713131431009E+00,  1.616079967642525E-01,  4.844885858241128E+04,  1.321257200400156E+01,
2457218.032638889, A.D. 2015-Jul-14 12:47:00.0000,  1.275242189196756E+04, -4.754694768555503E+04,  1.206006868236447E+03,  1.526503169545379E-01, -1.360756378504070E+01,  2.132705983710572E+00,  1.642541867784783E-01,  4.924216639111112E+04,  1.323087285698343E+01,
2457218.033333333, A.D. 2015-Jul-14 12:48:00.0000,  1.276158106045867E+04, -4.836340056256486E+04,  1.333969011165860E+03,  1.526553536745447E-01, -1.360753222954114E+01,  2.132698770048164E+00,  1.669039520283165E-01,  5.003654602848310E+04,  1.324830873113390E+01,
2457218.034027778, A.D. 2015-Jul-14 12:49:00.0000,  1.277074054073176E+04, -4.917985156653134E+04,  1.461930719424920E+03,  1.526607066007915E-01, -1.360750134565874E+01,  2.132691495506372E+00,  1.695571247279410E-01,  5.083194719360201E+04,  1.326493221457473E+01,
2457218.034722222, A.D. 2015-Jul-14 12:50:00.0000,  1.277990035121680E+04, -4.999630073697570E+04,  1.589891989508073E+03,  1.526663578464908E-01, -1.360747110646653E+01,  2.132684164722907E+00,  1.722135472247779E-01,  5.162832262341524E+04,  1.328079203773202E+01,
2457218.035416667, A.D. 2015-Jul-14 12:51:00.0000,  1.278906050930561E+04, -5.081274811172725E+04,  1.717852818158091E+03,  1.526722907209010E-01, -1.360744148637022E+01,  2.132676781947285E+00,  1.748730712602587E-01,  5.242562787112211E+04,  1.329593340092677E+01,
2457218.036111111, A.D. 2015-Jul-14 12:52:00.0000,  1.279822103142355E+04, -5.162919372723482E+04,  1.845813202380057E+03,  1.526784896415665E-01, -1.360741246104804E+01,  2.132669351076320E+00,  1.775355572942186E-01,  5.322382110363362E+04,  1.331039827073179E+01,
2457218.036805556, A.D. 2015-Jul-14 12:53:00.0000,  1.280738193309169E+04, -5.244563761848520E+04,  1.973773139397032E+03,  1.526849400485155E-01, -1.360738400737204E+01,  2.132661875684613E+00,  1.802008738844866E-01,  5.402286291557824E+04,  1.332422564830254E+01,
2457218.037500000, A.D. 2015-Jul-14 12:54:00.0000,  1.281654322898623E+04, -5.326207981911165E+04,  2.101732626637586E+03,  1.526916283274111E-01, -1.360735610334068E+01,  2.132654359052614E+00,  1.828688971182562E-01,  5.482271615883114E+04,  1.333745181263418E+01,
2457218.038194444, A.D. 2015-Jul-14 12:55:00.0000,  1.282570493299547E+04, -5.407852036167320E+04,  2.229691661752076E+03,  1.526985417389421E-01, -1.360732872801469E+01,  2.132646804191960E+00,  1.855395100904220E-01,  5.562334578612342E+04,  1.335011054131857E+01,
2457218.038888889, A.D. 2015-Jul-14 12:56:00.0000,  1.283486705826086E+04, -5.489495927686188E+04,  2.357650242464653E+03,  1.527056683547736E-01, -1.360730186145963E+01,  2.132639213868629E+00,  1.882126024205435E-01,  5.642471870623148E+04,  1.336223331108197E+01,
2457218.039583333, A.D. 2015-Jul-14 12:57:00.0000,  1.284402961723812E+04, -5.571139659484346E+04,  2.485608366758024E+03,  1.527129969978965E-01, -1.360727548468918E+01,  2.132631590624116E+00,  1.908880698150872E-01,  5.722680365274059E+04,  1.337384948018853E+01,
2457218.040277778, A.D. 2015-Jul-14 12:58:00.0000,  1.285319262173113E+04, -5.652783234445785E+04,  2.613566032727944E+03,  1.527205171882920E-01, -1.360724957960985E+01,  2.132623936793218E+00,  1.935658136575176E-01,  5.802957106115715E+04,  1.338498645446283E+01,
2457218.040972222, A.D. 2015-Jul-14 12:59:00.0000,  1.286235608293459E+04, -5.734426655348495E+04,  2.741523238604528E+03,  1.527282190923917E-01, -1.360722412897275E+01,  2.132616254522581E+00,  1.962457406336130E-01,  5.883299295658131E+04,  1.339566983860784E+01,
2457218.041666667, A.D. 2015-Jul-14 13:00:00.0000,  1.287152001147146E+04, -5.816069924869395E+04,  2.869479982741454E+03,  1.527360934775681E-01, -1.360719911632935E+01,  2.132608545786510E+00,  1.989277623850153E-01,  5.963704284984370E+04,  1.340592357424122E+01,
2457218.042361111, A.D. 2015-Jul-14 13:01:00.0000,  1.288068441743239E+04, -5.897713045631067E+04,  2.997436263671243E+03,  1.527441316710382E-01, -1.360717452598852E+01,  2.132600812399803E+00,  2.016117951905695E-01,  6.044169564197338E+04,  1.341577006594763E+01,
2457218.043055556, A.D. 2015-Jul-14 13:02:00.0000,  1.288984931038942E+04, -5.979356020037926E+04,  3.125392079835157E+03,  1.527523255191710E-01, -1.360715034297380E+01,  2.132593056032459E+00,  2.042977596648715E-01,  6.124692753382509E+04,  1.342523029646989E+01,
2457218.043750000, A.D. 2015-Jul-14 13:03:00.0000,  1.289901469945409E+04, -6.060998850532764E+04,  3.253347429966328E+03,  1.527606673525730E-01, -1.360712655298639E+01,  2.132585278220692E+00,  2.069855804927075E-01,  6.205271594646564E+04,  1.343432393215479E+01,
2457218.044444445, A.D. 2015-Jul-14 13:04:00.0000,  1.290818059328678E+04, -6.142641539432462E+04,  3.381302312821095E+03,  1.527691499526922E-01, -1.360710314236869E+01,  2.132577480377997E+00,  2.096751861698601E-01,  6.285903944346999E+04,  1.344306941947212E+01,
2457218.045138889, A.D. 2015-Jul-14 13:05:00.0000,  1.291734700012752E+04, -6.224284088973790E+04,  3.509256727237160E+03,  1.527777665212756E-01, -1.360708009807060E+01,  2.132569663805084E+00,  2.123665087693314E-01,  6.366587766083643E+04,  1.345148407351659E+01,
2457218.045833333, A.D. 2015-Jul-14 13:06:00.0000,  1.292651392782034E+04, -6.305926501316963E+04,  3.637210672127108E+03,  1.527865106521257E-01, -1.360705740761770E+01,  2.132561829698945E+00,  2.150594837231523E-01,  6.447321124157480E+04,  1.345958415920623E+01,
2457218.046527778, A.D. 2015-Jul-14 13:07:00.0000,  1.293568138383599E+04, -6.387568778549001E+04,  3.765164146472453E+03,  1.527953763049876E-01, -1.360703505908139E+01,  2.132553979161153E+00,  2.177540496197692E-01,  6.528102177496458E+04,  1.346738496585267E+01,
2457218.047222222, A.D. 2015-Jul-14 13:08:00.0000,  1.294484937529320E+04, -6.469210922686918E+04,  3.893117149318139E+03,  1.528043577813917E-01, -1.360701304105063E+01,  2.132546113205462E+00,  2.204501480157434E-01,  6.608929174010352E+04,  1.347490087570556E+01,
2457218.047916667, A.D. 2015-Jul-14 13:09:00.0000,  1.295401790897845E+04, -6.550852935680748E+04,  4.021069679767461E+03,  1.528134497022871E-01, -1.360699134260552E+01,  2.132538232764764E+00,  2.231477232606097E-01,  6.689800445340195E+04,  1.348214542701393E+01,
2457218.048611111, A.D. 2015-Jul-14 13:10:00.0000,  1.296318699136456E+04, -6.632494819416419E+04,  4.149021736977425E+03,  1.528226469873221E-01, -1.360696995329221E+01,  2.132530338697466E+00,  2.258467223338506E-01,  6.770714401970858E+04,  1.348913137209324E+01,
2457218.049305555, A.D. 2015-Jul-14 13:11:00.0000,  1.297235662862802E+04, -6.714136575718469E+04,  4.276973320154462E+03,  1.528319448356349E-01, -1.360694886309948E+01,  2.132522431793332E+00,  2.285470946930278E-01,  6.851669528678157E+04,  1.349587073083968E+01,
2457218.050000000, A.D. 2015-Jul-14 13:12:00.0000,  1.298152682665677E+04, -6.795778206277321E+04,  4.404924428433638E+03,  1.528413387080517E-01, -1.360692806243644E+01,  2.132514512778843E+00,  2.312487921297099E-01,  6.932664380209678E+04,  1.350237484008373E+01,
2457218.050694444, A.D. 2015-Jul-14 13:13:00.0000,  1.299069759109904E+04, -6.877419712953034E+04,  4.532875061342293E+03,  1.528508243104832E-01, -1.360690754211162E+01,  2.132506582322147E+00,  2.339517686473561E-01,  7.013697577623821E+04,  1.350865439917915E+01,
2457218.051388889, A.D. 2015-Jul-14 13:14:00.0000,  1.299986892732720E+04, -6.959061097325690E+04,  4.660825218095768E+03,  1.528603975786575E-01, -1.360688729331328E+01,  2.132498641037535E+00,  2.366559803230434E-01,  7.094767804144480E+04,  1.351471951206361E+01,
2457218.052083333, A.D. 2015-Jul-14 13:15:00.0000,  1.300904084048469E+04, -7.040702360998922E+04,  4.788774898061565E+03,  1.528700546637795E-01, -1.360686730759071E+01,  2.132490689489627E+00,  2.393613852022180E-01,  7.175873802005776E+04,  1.352057972620594E+01,
2457218.052777778, A.D. 2015-Jul-14 13:16:00.0000,  1.301821333549014E+04, -7.122343505526696E+04,  4.916724100639665E+03,  1.528797919192693E-01, -1.360684757683670E+01,  2.132482728197190E+00,  2.420679431884823E-01,  7.257014369147945E+04,  1.352624406861704E+01,
2457218.053472222, A.D. 2015-Jul-14 13:17:00.0000,  1.302738641704915E+04, -7.203984532415318E+04,  5.044672825259891E+03,  1.528896058884078E-01, -1.360682809327082E+01,  2.132474757636635E+00,  2.447756159428109E-01,  7.338188356195927E+04,  1.353172107920367E+01,
2457218.054166667, A.D. 2015-Jul-14 13:18:00.0000,  1.303656008966534E+04, -7.285625443125363E+04,  5.172621071379468E+03,  1.528994932928335E-01, -1.360680884942385E+01,  2.132466778245270E+00,  2.474843667891956E-01,  7.419394663630653E+04,  1.353701884167913E+01,
2457218.054861111, A.D. 2015-Jul-14 13:19:00.0000,  1.304573435765068E+04, -7.367266239073477E+04,  5.300568838480754E+03,  1.529094510218270E-01, -1.360678983812283E+01,  2.132458790424260E+00,  2.501941606262471E-01,  7.500632239138942E+04,  1.354214501223141E+01,
2457218.055555556, A.D. 2015-Jul-14 13:20:00.0000,  1.305490922513529E+04, -7.448906921634128E+04,  5.428516126069153E+03,  1.529194761223220E-01, -1.360677105247708E+01,  2.132450794541380E+00,  2.529049638443268E-01,  7.581900075129187E+04,  1.354710684613081E+01,
2457218.056250000, A.D. 2015-Jul-14 13:21:00.0000,  1.306408469607660E+04, -7.530547492141253E+04,  5.556462933671235E+03,  1.529295657895889E-01, -1.360675248586494E+01,  2.132442790933536E+00,  2.556167442478114E-01,  7.663197206400875E+04,  1.355191122244296E+01,
